Avalos,0.4756658
Booker,0.4758135
Waller,0.4759610
Parra,0.4761083
Woodward,0.4762556
Jaramillo,0.4764029
Krueger,0.4765502
Rasmussen,0.4766970
Brandt,0.4768437
Peralta,0.4769903
Donaldson,0.4771368
Stuart,0.4772833
Faulkner,0.4774294
Maynard,0.4775755
Galindo,0.4777215
Coffey,0.4778674
Estes,0.4780130
Sanford,0.4781585
Burch,0.4783039
Maddox,0.4784491
Vo,0.4785943
Oconnell,0.4787394
Vu,0.4788844
Andersen,0.4790292
Spence,0.4791740
Mcpherson,0.4793188
Church,0.4794633
Schmitt,0.4796078
Stanton,0.4797520
Leal,0.4798961
Cherry,0.4800399
Compton,0.4801835
Dudley,0.4803269
Sierra,0.4804702
Pollard,0.4806135
Alfaro,0.4807567
Hester,0.4808995
Proctor,0.4810423
Lu,0.4811851
Hinton,0.4813278
Novak,0.4814699
Good,0.4816119
Madden,0.4817539
Mccann,0.4818958
Terrell,0.4820377
Jarvis,0.4821794
Dickson,0.4823209
Reyna,0.4824623
Cantrell,0.4826037
Mayo,0.4827448
Branch,0.4828860
Hendrix,0.4830270
Rollins,0.4831678
Rowland,0.4833086
Whitney,0.4834493
Duke,0.4835898
Odom,0.4837301
Daugherty,0.4838703
Travis,0.4840105
Tang,0.4841506
Archer,0.4842907
Haas,0.4844306
Galloway,0.4845705
Bray,0.4847104
Nieves,0.4848502
Petty,0.4849900
Mcgrath,0.4851298
Kaufman,0.4852694
Holden,0.4854089
Krause,0.4855481
Baird,0.4856872
Riggs,0.4858255
Braun,0.4859637
Werner,0.4861019
Quinones,0.4862401
Saldana,0.4863781
Mercer,0.4865160
Hatfield,0.4866538
Mcneil,0.4867916
Irwin,0.4869290
Hooper,0.4870662
Hays,0.4872033
Joyce,0.4873400
Mcknight,0.4874765
Gamble,0.4876128
Downs,0.4877487
Pierre,0.4878846
Haney,0.4880205
Forbes,0.4881560
Saenz,0.4882914
Davies,0.4884266
Vera,0.4885616
Levine,0.4886964
Mooney,0.4888308
John,0.4889653
Rosa,0.4890996
Riddle,0.4892339
Key,0.4893681
Cho,0.4895023
Kaiser,0.4896365
Holder,0.4897706
Bird,0.4899047
Bonner,0.4900387
Ferrell,0.4901726
Cotton,0.4903064
Dotson,0.4904400
Mcgowan,0.4905736
Barlow,0.4907072
Shea,0.4908408
Ewing,0.4909743
Bright,0.4911077
Becerra,0.4912410
Lindsay,0.4913743
Ritter,0.4915075
Cooley,0.4916407
Fritz,0.4917738
Cooke,0.4919070
Delaney,0.4920401
Amaya,0.4921732
